scenario,fraction,prep_minutes,fold,origin,target_time,source_start,tau,eligible_alert_order_for_source,destination_start,delta_per_interval,status,observed_production,source_weight,destination_weight,scenario_label,demand_scope
C,0.2,15,0,2021-05-09 12:45:00,2021-05-09 13:45:00,2021-05-09 13:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-09 13:15:00,2021-05-09 14:15:00,2021-05-09 14:00:00,176.5,1,,30.85,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-09 13:30:00,2021-05-09 14:30:00,2021-05-09 14:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-09 13:45:00,2021-05-09 14:45:00,2021-05-09 14:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-10 07:45:00,2021-05-10 08:45:00,2021-05-10 08:00:00,176.5,1,,35.300000000000004,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-10 08:15:00,2021-05-10 09:15:00,2021-05-10 09:00:00,176.5,1,,31.6,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-10 08:30:00,2021-05-10 09:30:00,2021-05-10 09:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-10 08:45:00,2021-05-10 09:45:00,2021-05-10 09:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-10 09:30:00,2021-05-10 10:30:00,2021-05-10 10:00:00,176.5,1,,31.4,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-10 09:45:00,2021-05-10 10:45:00,2021-05-10 10:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-10 10:15:00,2021-05-10 11:15:00,2021-05-10 11:00:00,176.5,1,,32.75,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-10 10:30:00,2021-05-10 11:30:00,2021-05-10 11:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-10 10:45:00,2021-05-10 11:45:00,2021-05-10 11:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-10 12:15:00,2021-05-10 13:15:00,2021-05-10 13:00:00,176.5,1,,31.5,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-10 12:30:00,2021-05-10 13:30:00,2021-05-10 13:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-10 12:45:00,2021-05-10 13:45:00,2021-05-10 13:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-10 13:45:00,2021-05-10 14:45:00,2021-05-10 14:00:00,176.5,1,,30.85,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-11 07:15:00,2021-05-11 08:15:00,2021-05-11 08:00:00,176.5,1,,34.2,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-11 07:30:00,2021-05-11 08:30:00,2021-05-11 08:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-11 07:45:00,2021-05-11 08:45:00,2021-05-11 08:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-11 08:15:00,2021-05-11 09:15:00,2021-05-11 09:00:00,176.5,1,,34.650000000000006,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-11 08:30:00,2021-05-11 09:30:00,2021-05-11 09:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-11 08:45:00,2021-05-11 09:45:00,2021-05-11 09:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-11 09:30:00,2021-05-11 10:30:00,2021-05-11 10:00:00,176.5,1,,31.900000000000006,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-11 09:45:00,2021-05-11 10:45:00,2021-05-11 10:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-11 10:15:00,2021-05-11 11:15:00,2021-05-11 11:00:00,176.5,1,,33.85,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-11 10:30:00,2021-05-11 11:30:00,2021-05-11 11:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-11 10:45:00,2021-05-11 11:45:00,2021-05-11 11:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-11 12:15:00,2021-05-11 13:15:00,2021-05-11 13:00:00,176.5,1,,35.1,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-11 12:30:00,2021-05-11 13:30:00,2021-05-11 13:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-11 12:45:00,2021-05-11 13:45:00,2021-05-11 13:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-11 13:45:00,2021-05-11 14:45:00,2021-05-11 14:00:00,176.5,1,,31.0,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-11 14:30:00,2021-05-11 15:30:00,2021-05-11 15:00:00,176.5,1,,30.1,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-11 14:45:00,2021-05-11 15:45:00,2021-05-11 15:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-12 07:45:00,2021-05-12 08:45:00,2021-05-12 08:00:00,176.5,1,,33.8,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-12 08:15:00,2021-05-12 09:15:00,2021-05-12 09:00:00,176.5,1,,32.05,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-12 08:30:00,2021-05-12 09:30:00,2021-05-12 09:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-12 08:45:00,2021-05-12 09:45:00,2021-05-12 09:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-12 09:30:00,2021-05-12 10:30:00,2021-05-12 10:00:00,176.5,1,,29.8,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-12 09:45:00,2021-05-12 10:45:00,2021-05-12 10:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-12 10:15:00,2021-05-12 11:15:00,2021-05-12 11:00:00,176.5,1,,33.5,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-12 10:30:00,2021-05-12 11:30:00,2021-05-12 11:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-12 10:45:00,2021-05-12 11:45:00,2021-05-12 11:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-12 12:15:00,2021-05-12 13:15:00,2021-05-12 13:00:00,176.5,1,,35.650000000000006,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-12 12:30:00,2021-05-12 13:30:00,2021-05-12 13:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-12 12:45:00,2021-05-12 13:45:00,2021-05-12 13:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-12 13:45:00,2021-05-12 14:45:00,2021-05-12 14:00:00,176.5,1,,32.75,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,0,2021-05-12 14:45:00,2021-05-12 15:45:00,2021-05-12 15:00:00,176.5,1,,30.55,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-05-31 07:30:00,2021-05-31 08:30:00,2021-05-31 08:00:00,177.0,1,,31.900000000000002,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-05-31 07:45:00,2021-05-31 08:45:00,2021-05-31 08:00:00,177.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-05-31 08:15:00,2021-05-31 09:15:00,2021-05-31 09:00:00,177.0,1,,33.85,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-05-31 08:30:00,2021-05-31 09:30:00,2021-05-31 09:00:00,177.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-05-31 08:45:00,2021-05-31 09:45:00,2021-05-31 09:00:00,177.0,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-05-31 10:45:00,2021-05-31 11:45:00,2021-05-31 11:00:00,177.0,1,,33.45,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-05-31 12:15:00,2021-05-31 13:15:00,2021-05-31 13:00:00,177.0,1,,31.85,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-05-31 12:30:00,2021-05-31 13:30:00,2021-05-31 13:00:00,177.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-05-31 12:45:00,2021-05-31 13:45:00,2021-05-31 13:00:00,177.0,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-05-31 13:30:00,2021-05-31 14:30:00,2021-05-31 14:00:00,177.0,1,,31.1,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-05-31 13:45:00,2021-05-31 14:45:00,2021-05-31 14:00:00,177.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-01 07:30:00,2021-06-01 08:30:00,2021-06-01 08:00:00,177.0,1,,35.85,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-01 07:45:00,2021-06-01 08:45:00,2021-06-01 08:00:00,177.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-01 08:15:00,2021-06-01 09:15:00,2021-06-01 09:00:00,177.0,1,,34.6,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-01 08:30:00,2021-06-01 09:30:00,2021-06-01 09:00:00,177.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-01 08:45:00,2021-06-01 09:45:00,2021-06-01 09:00:00,177.0,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-01 09:30:00,2021-06-01 10:30:00,2021-06-01 10:00:00,177.0,1,,34.1,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-01 09:45:00,2021-06-01 10:45:00,2021-06-01 10:00:00,177.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-01 10:15:00,2021-06-01 11:15:00,2021-06-01 11:00:00,177.0,1,,34.85000000000001,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-01 10:30:00,2021-06-01 11:30:00,2021-06-01 11:00:00,177.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-01 10:45:00,2021-06-01 11:45:00,2021-06-01 11:00:00,177.0,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-01 12:15:00,2021-06-01 13:15:00,2021-06-01 13:00:00,177.0,1,,33.9,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-01 12:30:00,2021-06-01 13:30:00,2021-06-01 13:00:00,177.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-01 12:45:00,2021-06-01 13:45:00,2021-06-01 13:00:00,177.0,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-01 13:15:00,2021-06-01 14:15:00,2021-06-01 14:00:00,177.0,1,,32.900000000000006,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-01 13:30:00,2021-06-01 14:30:00,2021-06-01 14:00:00,177.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-01 13:45:00,2021-06-01 14:45:00,2021-06-01 14:00:00,177.0,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-01 14:45:00,2021-06-01 15:45:00,2021-06-01 15:00:00,177.0,1,,30.35,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-02 07:15:00,2021-06-02 08:15:00,2021-06-02 08:00:00,177.0,1,,34.45,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-02 07:30:00,2021-06-02 08:30:00,2021-06-02 08:00:00,177.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-02 07:45:00,2021-06-02 08:45:00,2021-06-02 08:00:00,177.0,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-02 08:15:00,2021-06-02 09:15:00,2021-06-02 09:00:00,177.0,1,,35.300000000000004,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-02 08:30:00,2021-06-02 09:30:00,2021-06-02 09:00:00,177.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-02 08:45:00,2021-06-02 09:45:00,2021-06-02 09:00:00,177.0,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-02 09:30:00,2021-06-02 10:30:00,2021-06-02 10:00:00,177.0,1,,34.55,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-02 09:45:00,2021-06-02 10:45:00,2021-06-02 10:00:00,177.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-02 10:15:00,2021-06-02 11:15:00,2021-06-02 11:00:00,177.0,1,,33.5,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-02 10:30:00,2021-06-02 11:30:00,2021-06-02 11:00:00,177.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-02 10:45:00,2021-06-02 11:45:00,2021-06-02 11:00:00,177.0,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-02 12:15:00,2021-06-02 13:15:00,2021-06-02 13:00:00,177.0,1,,36.35,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-02 12:30:00,2021-06-02 13:30:00,2021-06-02 13:00:00,177.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-02 12:45:00,2021-06-02 13:45:00,2021-06-02 13:00:00,177.0,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-02 13:15:00,2021-06-02 14:15:00,2021-06-02 14:00:00,177.0,1,,35.400000000000006,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-02 13:30:00,2021-06-02 14:30:00,2021-06-02 14:00:00,177.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-02 13:45:00,2021-06-02 14:45:00,2021-06-02 14:00:00,177.0,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-02 14:45:00,2021-06-02 15:45:00,2021-06-02 15:00:00,177.0,1,,31.100000000000005,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-02 15:15:00,2021-06-02 16:15:00,2021-06-02 16:00:00,177.0,1,,33.400000000000006,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-03 07:15:00,2021-06-03 08:15:00,2021-06-03 08:00:00,177.0,1,,34.050000000000004,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-03 07:30:00,2021-06-03 08:30:00,2021-06-03 08:00:00,177.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-03 07:45:00,2021-06-03 08:45:00,2021-06-03 08:00:00,177.0,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
C,0.2,15,1,2021-06-03 08:15:00,2021-06-03 09:15:00,2021-06-03 09:00:00,177.0,1,,33.95,applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
