scenario,fraction,prep_minutes,fold,origin,target_time,source_start,tau,eligible_alert_order_for_source,destination_start,delta_per_interval,status,observed_production,source_weight,destination_weight,alarm_source,horizon,scenario_label
D,0.2,30,1,2021-06-15 05:15:00,2021-06-15 09:15:00,2021-06-15 09:00:00,177.0,1.0,2021-06-15 21:15:00,6.518494476747079,applied,1455.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-15 05:30:00,2021-06-15 09:30:00,2021-06-15 09:00:00,177.0,2.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-15 06:00:00,2021-06-15 10:00:00,2021-06-15 09:00:00,177.0,3.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-15 06:45:00,2021-06-15 10:45:00,2021-06-15 10:00:00,177.0,1.0,2021-06-15 21:15:00,5.326797204709468,applied,1189.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-15 07:30:00,2021-06-15 11:30:00,2021-06-15 11:00:00,177.0,1.0,2021-06-15 21:15:00,6.13768895748694,applied,1370.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-15 08:00:00,2021-06-15 12:00:00,2021-06-15 11:00:00,177.0,2.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-15 10:15:00,2021-06-15 14:15:00,2021-06-15 14:00:00,177.0,1.0,2021-06-15 21:15:00,4.135099932671858,applied,923.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-15 10:30:00,2021-06-15 14:30:00,2021-06-15 14:00:00,177.0,2.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-15 12:45:00,2021-06-15 16:45:00,2021-06-15 16:00:00,177.0,1.0,2021-06-15 20:15:00,14.398928692965711,applied,3214.0,3.0,2.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-16 04:30:00,2021-06-16 08:30:00,2021-06-16 08:00:00,177.0,1.0,2021-06-16 21:15:00,5.10727402301833,applied,1140.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-16 04:45:00,2021-06-16 08:45:00,2021-06-16 08:00:00,177.0,2.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-16 05:45:00,2021-06-16 09:45:00,2021-06-16 09:00:00,177.0,1.0,2021-06-16 21:15:00,6.294491230123467,applied,1405.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-16 06:00:00,2021-06-16 10:00:00,2021-06-16 09:00:00,177.0,2.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-16 06:30:00,2021-06-16 10:30:00,2021-06-16 10:00:00,177.0,1.0,2021-06-16 21:15:00,3.9110966860482472,applied,873.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-16 06:45:00,2021-06-16 10:45:00,2021-06-16 10:00:00,177.0,2.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-16 07:00:00,2021-06-16 11:00:00,2021-06-16 10:00:00,177.0,3.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-16 07:15:00,2021-06-16 11:15:00,2021-06-16 11:00:00,177.0,1.0,2021-06-16 21:15:00,1.6845044146095542,applied,376.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-16 11:45:00,2021-06-16 15:45:00,2021-06-16 15:00:00,177.0,1.0,2021-06-16 20:15:00,4.784709347880329,applied,1068.0,3.0,2.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-17 04:15:00,2021-06-17 08:15:00,2021-06-17 08:00:00,177.0,1.0,2021-06-17 21:15:00,5.335757334574413,applied,1191.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-17 04:30:00,2021-06-17 08:30:00,2021-06-17 08:00:00,177.0,2.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-17 04:45:00,2021-06-17 08:45:00,2021-06-17 08:00:00,177.0,3.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-17 05:00:00,2021-06-17 09:00:00,2021-06-17 08:00:00,177.0,4.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-17 05:15:00,2021-06-17 09:15:00,2021-06-17 09:00:00,177.0,1.0,2021-06-17 21:15:00,4.42182408835008,applied,987.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-17 05:30:00,2021-06-17 09:30:00,2021-06-17 09:00:00,177.0,2.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-17 06:00:00,2021-06-17 10:00:00,2021-06-17 09:00:00,177.0,3.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-17 07:15:00,2021-06-17 11:15:00,2021-06-17 11:00:00,177.0,1.0,2021-06-17 21:15:00,15.245660965202958,applied,3403.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-17 07:30:00,2021-06-17 11:30:00,2021-06-17 11:00:00,177.0,2.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-17 09:30:00,2021-06-17 13:30:00,2021-06-17 13:00:00,177.0,1.0,2021-06-17 21:15:00,7.772912657839299,applied,1735.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-17 09:45:00,2021-06-17 13:45:00,2021-06-17 13:00:00,177.0,2.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-17 10:00:00,2021-06-17 14:00:00,2021-06-17 13:00:00,177.0,3.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-17 10:30:00,2021-06-17 14:30:00,2021-06-17 14:00:00,177.0,1.0,2021-06-17 21:15:00,3.5930120758427195,applied,802.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-17 11:00:00,2021-06-17 15:00:00,2021-06-17 14:00:00,177.0,2.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-17 11:30:00,2021-06-17 15:30:00,2021-06-17 15:00:00,177.0,1.0,2021-06-17 20:15:00,5.084873698355969,applied,1135.0,3.0,2.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-17 11:45:00,2021-06-17 15:45:00,2021-06-17 15:00:00,177.0,2.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-18 06:00:00,2021-06-18 10:00:00,2021-06-18 09:00:00,177.0,1.0,2021-06-18 21:15:00,3.0464441540811085,applied,680.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-18 06:30:00,2021-06-18 10:30:00,2021-06-18 10:00:00,177.0,1.0,2021-06-18 21:15:00,3.4541300629360805,applied,771.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-18 07:30:00,2021-06-18 11:30:00,2021-06-18 11:00:00,177.0,1.0,2021-06-18 21:15:00,4.399423763687719,applied,982.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-18 07:45:00,2021-06-18 11:45:00,2021-06-18 11:00:00,177.0,2.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-18 09:30:00,2021-06-18 13:30:00,2021-06-18 13:00:00,177.0,1.0,2021-06-18 21:15:00,10.348949994010825,applied,2310.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-21 04:30:00,2021-06-21 08:30:00,2021-06-21 08:00:00,177.0,1.0,2021-06-21 21:15:00,0.8064116878449994,applied,180.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-21 04:45:00,2021-06-21 08:45:00,2021-06-21 08:00:00,177.0,2.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-21 05:00:00,2021-06-21 09:00:00,2021-06-21 08:00:00,177.0,3.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-21 05:15:00,2021-06-21 09:15:00,2021-06-21 09:00:00,177.0,1.0,2021-06-21 21:15:00,6.048087658837495,applied,1350.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-21 05:30:00,2021-06-21 09:30:00,2021-06-21 09:00:00,177.0,2.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-21 05:45:00,2021-06-21 09:45:00,2021-06-21 09:00:00,177.0,3.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-21 06:00:00,2021-06-21 10:00:00,2021-06-21 09:00:00,177.0,4.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-21 06:30:00,2021-06-21 10:30:00,2021-06-21 10:00:00,177.0,1.0,2021-06-21 21:15:00,5.264076295654856,applied,1175.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-21 06:45:00,2021-06-21 10:45:00,2021-06-21 10:00:00,177.0,2.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-21 07:00:00,2021-06-21 11:00:00,2021-06-21 10:00:00,177.0,3.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-21 07:45:00,2021-06-21 11:45:00,2021-06-21 11:00:00,177.0,1.0,2021-06-21 21:15:00,10.245908500563964,applied,2287.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-21 08:00:00,2021-06-21 12:00:00,2021-06-21 11:00:00,177.0,2.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-21 09:15:00,2021-06-21 13:15:00,2021-06-21 13:00:00,177.0,1.0,2021-06-21 21:15:00,2.8762016866471645,applied,642.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-21 09:30:00,2021-06-21 13:30:00,2021-06-21 13:00:00,177.0,2.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-21 09:45:00,2021-06-21 13:45:00,2021-06-21 13:00:00,177.0,3.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-21 10:00:00,2021-06-21 14:00:00,2021-06-21 13:00:00,177.0,4.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-21 10:15:00,2021-06-21 14:15:00,2021-06-21 14:00:00,177.0,1.0,2021-06-21 21:15:00,4.650307399906163,applied,1038.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-21 10:30:00,2021-06-21 14:30:00,2021-06-21 14:00:00,177.0,2.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-21 10:45:00,2021-06-21 14:45:00,2021-06-21 14:00:00,177.0,3.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-21 11:00:00,2021-06-21 15:00:00,2021-06-21 14:00:00,177.0,4.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-21 11:45:00,2021-06-21 15:45:00,2021-06-21 15:00:00,177.0,1.0,2021-06-21 20:15:00,5.635921685050051,applied,1258.0,3.0,2.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-22 05:00:00,2021-06-22 09:00:00,2021-06-22 08:00:00,177.0,1.0,2021-06-22 21:15:00,1.9398681157604707,applied,433.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-22 06:45:00,2021-06-22 10:45:00,2021-06-22 10:00:00,177.0,1.0,2021-06-22 21:15:00,4.627907075243802,applied,1033.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-22 07:00:00,2021-06-22 11:00:00,2021-06-22 10:00:00,177.0,2.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-22 07:45:00,2021-06-22 11:45:00,2021-06-22 11:00:00,177.0,1.0,2021-06-22 21:15:00,6.984421229724188,applied,1559.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-22 10:00:00,2021-06-22 14:00:00,2021-06-22 13:00:00,177.0,1.0,2021-06-22 21:15:00,2.813480777592553,applied,628.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-24 04:30:00,2021-06-24 08:30:00,2021-06-24 08:00:00,177.0,1.0,2021-06-24 21:15:00,1.9219478560305818,applied,429.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-24 04:45:00,2021-06-24 08:45:00,2021-06-24 08:00:00,177.0,2.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-24 05:00:00,2021-06-24 09:00:00,2021-06-24 08:00:00,177.0,3.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-24 09:45:00,2021-06-24 13:45:00,2021-06-24 13:00:00,177.0,1.0,2021-06-24 21:15:00,3.6467728550323857,applied,814.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-24 10:00:00,2021-06-24 14:00:00,2021-06-24 13:00:00,177.0,2.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-24 12:00:00,2021-06-24 16:00:00,2021-06-24 15:00:00,177.0,1.0,2021-06-24 20:15:00,9.547018371098298,applied,2131.0,3.0,2.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-25 05:45:00,2021-06-25 09:45:00,2021-06-25 09:00:00,177.0,1.0,2021-06-25 21:15:00,2.7776402581327755,applied,620.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-25 06:45:00,2021-06-25 10:45:00,2021-06-25 10:00:00,177.0,1.0,2021-06-25 21:15:00,6.388572593705383,applied,1426.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-25 07:00:00,2021-06-25 11:00:00,2021-06-25 10:00:00,177.0,2.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-25 07:15:00,2021-06-25 11:15:00,2021-06-25 11:00:00,177.0,1.0,2021-06-25 21:15:00,6.191449736676606,applied,1382.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-25 08:00:00,2021-06-25 12:00:00,2021-06-25 11:00:00,177.0,2.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-25 09:15:00,2021-06-25 13:15:00,2021-06-25 13:00:00,177.0,1.0,2021-06-25 21:15:00,5.528400126670718,applied,1234.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-25 09:30:00,2021-06-25 13:30:00,2021-06-25 13:00:00,177.0,2.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-25 10:15:00,2021-06-25 14:15:00,2021-06-25 14:00:00,177.0,1.0,2021-06-25 21:15:00,3.1584457773929144,applied,705.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-25 11:00:00,2021-06-25 15:00:00,2021-06-25 14:00:00,177.0,2.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-25 11:30:00,2021-06-25 15:30:00,2021-06-25 15:00:00,177.0,1.0,2021-06-25 20:15:00,1.8547468820434987,applied,414.0,3.0,2.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-25 11:45:00,2021-06-25 15:45:00,2021-06-25 15:00:00,177.0,2.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-25 12:00:00,2021-06-25 16:00:00,2021-06-25 15:00:00,177.0,3.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,1,2021-06-25 14:00:00,2021-06-25 18:00:00,2021-06-25 17:00:00,177.0,1.0,2021-06-25 20:15:00,3.3958892188139416,applied,758.0,3.0,2.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,2,2021-07-08 05:00:00,2021-07-08 09:00:00,2021-07-08 08:00:00,175.0,1.0,2021-07-08 21:15:00,2.507616898458222,applied,560.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,2,2021-07-08 05:30:00,2021-07-08 09:30:00,2021-07-08 09:00:00,175.0,1.0,2021-07-08 21:15:00,2.3105898564365046,applied,516.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,2,2021-07-08 05:45:00,2021-07-08 09:45:00,2021-07-08 09:00:00,175.0,2.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,2,2021-07-08 06:00:00,2021-07-08 10:00:00,2021-07-08 09:00:00,175.0,3.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,2,2021-07-08 06:30:00,2021-07-08 10:30:00,2021-07-08 10:00:00,175.0,1.0,2021-07-08 21:15:00,0.5015233796916444,applied,112.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,2,2021-07-08 06:45:00,2021-07-08 10:45:00,2021-07-08 10:00:00,175.0,2.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,2,2021-07-08 07:00:00,2021-07-08 11:00:00,2021-07-08 10:00:00,175.0,3.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,2,2021-07-08 07:15:00,2021-07-08 11:15:00,2021-07-08 11:00:00,175.0,1.0,2021-07-08 21:15:00,2.516572673095573,applied,562.0,2.0,1.75,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,2,2021-07-08 07:30:00,2021-07-08 11:30:00,2021-07-08 11:00:00,175.0,2.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,30,2,2021-07-08 07:45:00,2021-07-08 11:45:00,2021-07-08 11:00:00,175.0,3.0,,,duplicate_after_applied,,,,perfect_information_reference,16,사후 관측 생산량 기반 가정 시나리오
